images_seen,value
49778,1.1059874296188354
50034,1.0195932388305664
50290,1.1595990657806396
50546,1.1046252250671387
50802,1.084516167640686
51058,1.0944850444793701
51205,0.9536638855934143
51461,0.9405993223190308
51717,0.8095138669013977
51973,0.9693480730056763
52229,0.8612405061721802
52485,0.9295143485069275
52741,1.0061619281768799
52997,0.8871467113494873
53253,0.9187201261520386
53509,1.0444203615188599
53765,1.0450541973114014
54021,0.8162771463394165
54277,0.974494218826294
54533,0.9328691363334656
54789,0.9883583188056946
55045,0.9226402640342712
55301,1.1041178703308105
55557,1.0522375106811523
55813,1.1036648750305176
56069,1.0443648099899292
56325,0.9764711856842041
56581,1.016953706741333
56837,0.8583076000213623
57093,0.9963827133178711
57349,0.923029899597168
57605,1.037469744682312
57861,0.8932172060012817
58117,0.9501829147338867
58373,1.0077449083328247
58520,0.808822751045227
58776,0.7237638235092163
59032,0.9111814498901367
59288,0.8578022718429565
59544,1.1203800439834595
59800,0.8230382800102234
60056,0.8109320402145386
60312,0.8554864525794983
60568,0.8436231017112732
60824,0.95176762342453
61080,0.8391426205635071
61336,0.729552686214447
61592,0.7846646308898926
61848,0.8714079260826111
62104,0.7741590738296509
62360,0.7504643797874451
62616,0.9051759243011475
62872,0.9089086055755615
63128,0.9232262969017029
63384,0.9333718419075012
63640,0.8044089078903198
63896,0.864630937576294
64152,0.7856457829475403
64408,0.882976233959198
64664,0.8239120244979858
64920,0.8451300859451294
65176,0.8448840379714966
65432,0.9376432299613953
65688,0.7452918291091919
65835,0.7242842316627502
66091,0.7849239706993103
66347,0.7113304138183594
66603,0.6427655816078186
66859,0.6998986601829529
67115,0.7282803058624268
67371,0.7087722420692444
67627,0.7634799480438232
67883,0.7298710942268372
68139,0.7598972916603088
68395,0.8349178433418274
68651,0.8045419454574585
68907,0.7721096873283386
69163,0.6680841445922852
69419,0.7965242862701416
69675,0.7024073600769043
69931,0.8856682181358337
70187,0.7731009721755981
70443,0.708269476890564
70699,0.8216366767883301
70955,0.6594575047492981
71211,0.6868674159049988
71467,0.9501166343688965
71723,0.7923508882522583
71979,0.785919189453125
72235,0.7144562005996704
72491,0.8219152688980103
72747,0.6723844408988953
73003,0.7987620830535889
73150,0.51178377866745
73406,0.6195884943008423
73662,0.7270471453666687
73918,0.584807813167572
74174,0.7124934792518616
74430,0.6892837285995483
74686,0.5437211990356445
74942,0.67924565076828
75198,0.7155241966247559
75454,0.6393807530403137
75710,0.6745223999023438
75966,0.699409544467926
76222,0.6194308996200562
76478,0.6187006831169128
76734,0.7472379207611084
76990,0.6685631275177002
77246,0.7632087469100952
77502,0.7293292880058289
77758,0.6802061796188354
78014,0.6509578227996826
78270,0.746942400932312
78526,0.6994131803512573
78782,0.6932654976844788
79038,0.7185345888137817
79294,0.6486857533454895
79550,0.694893479347229
79806,0.8228415250778198
80062,0.6882917881011963
80318,0.6574288010597229
80465,0.6790784001350403
80721,0.43763795495033264
80977,0.5751804709434509
81233,0.5225738286972046
81489,0.5581616163253784
81745,0.5974397659301758
82001,0.5678537487983704
82257,0.5424162149429321
82513,0.6901708841323853
82769,0.6641727089881897
83025,0.5829418301582336
83281,0.618178129196167
83537,0.6669040322303772
83793,0.6921796202659607
84049,0.6393673419952393
84305,0.588417112827301
84561,0.5748417377471924
84817,0.5742655992507935
85073,0.6224200129508972
85329,0.6288708448410034
85585,0.5861402750015259
85841,0.6396158337593079
86097,0.6217073202133179
86353,0.5923007726669312
86609,0.6325238943099976
86865,0.6645601987838745
87121,0.5818041563034058
87377,0.6549226641654968
87633,0.8678802847862244
