images_seen,value
66859,2.8896443843841553
67115,2.7635035514831543
67371,2.7421350479125977
67627,2.8862884044647217
67883,2.7105178833007812
68139,2.993298292160034
68395,2.8118536472320557
68651,2.8668689727783203
68907,2.872663736343384
69163,2.611593246459961
69419,2.886303186416626
69675,2.6121468544006348
69931,2.5925893783569336
70187,2.78300404548645
70443,2.7607038021087646
70699,2.5856714248657227
70955,2.553103446960449
71211,2.4690730571746826
71467,2.5559134483337402
71723,2.654092311859131
71979,2.7586429119110107
72235,2.7507872581481934
72491,2.6917026042938232
72747,2.701357841491699
73003,2.720440626144409
73150,2.6426782608032227
73406,2.419326066970825
73662,2.4426445960998535
73918,2.6433165073394775
74174,2.51200532913208
74430,2.4096627235412598
74686,2.7404613494873047
74942,2.4546124935150146
75198,2.713172674179077
75454,2.453378677368164
75710,2.648811101913452
75966,2.6110661029815674
76222,2.600951671600342
76478,2.7222933769226074
76734,2.6615402698516846
76990,2.396548271179199
77246,2.596646785736084
77502,2.5519535541534424
77758,2.477393865585327
78014,2.3348288536071777
78270,2.320331335067749
78526,2.538670778274536
78782,2.6294360160827637
79038,2.557051181793213
79294,2.559598922729492
79550,2.6474742889404297
79806,2.668083429336548
80062,2.1957173347473145
80318,2.631298065185547
80465,2.4259471893310547
80721,2.390110969543457
80977,2.315255641937256
81233,2.2184226512908936
81489,2.2046241760253906
81745,2.235366106033325
82001,2.1532838344573975
82257,2.373638391494751
82513,2.2255358695983887
82769,2.49214506149292
83025,2.3674144744873047
83281,2.2528560161590576
83537,2.3170695304870605
83793,2.1982274055480957
84049,2.5373997688293457
84305,2.1499924659729004
84561,2.610295295715332
84817,2.4903955459594727
85073,2.3010494709014893
85329,2.3605189323425293
85585,2.275312662124634
85841,2.3338165283203125
86097,2.407320261001587
86353,2.210143566131592
86609,2.3114089965820312
86865,2.1532821655273438
87121,2.296762704849243
87377,2.3181233406066895
87633,2.1782546043395996
