images_seen,value
36428,1.2936172485351562
36575,1.1243269443511963
36831,1.1064223051071167
37087,0.9782458543777466
37343,0.9747738838195801
37599,0.9905530214309692
37855,1.1520196199417114
38111,0.9525994062423706
38367,0.9854937791824341
38623,1.115322232246399
38879,1.0480226278305054
39135,0.8859742879867554
39391,0.9698399305343628
39647,1.0851118564605713
39903,0.9493030905723572
40159,1.0075645446777344
40415,1.0917810201644897
40671,1.0691722631454468
40927,0.9896520972251892
41183,1.0559070110321045
41439,0.9568227529525757
41695,1.0674407482147217
41951,0.9867732524871826
42207,1.0365103483200073
42463,0.9212950468063354
42719,1.0633519887924194
42975,1.069478988647461
43231,0.9856985211372375
43487,1.0225632190704346
43743,0.8568587303161621
43890,0.8051639795303345
44146,0.9345536231994629
44402,0.8019856214523315
44658,0.8270508646965027
44914,0.8575742244720459
45170,0.8881116509437561
45426,0.844727635383606
45682,0.8061184883117676
45938,0.8532025814056396
46194,0.8325549960136414
46450,0.8118964433670044
46706,0.8130815625190735
46962,0.8599660992622375
47218,0.7995033860206604
47474,0.9043670892715454
47730,0.9054832458496094
47986,0.7339373826980591
48242,0.6486023664474487
48498,0.7208844423294067
48754,0.946306586265564
49010,0.824526309967041
49266,0.8736916780471802
49522,0.9714739322662354
49778,0.8039749264717102
50034,0.9087551236152649
50290,1.0094435214996338
50546,0.8085572123527527
50802,0.921796441078186
51058,0.9496484994888306
51205,0.7963027954101562
51461,0.6069598197937012
51717,0.611687421798706
51973,0.7233502268791199
52229,0.6993696093559265
52485,0.7423444390296936
52741,0.6812525987625122
52997,0.5625029802322388
53253,0.646338164806366
53509,0.7758755683898926
53765,0.7095027565956116
54021,0.7430457472801208
54277,0.7638426423072815
54533,0.7908318042755127
54789,0.7429038286209106
55045,0.7558496594429016
55301,0.6989442706108093
55557,0.7458376884460449
55813,0.648189127445221
56069,0.5316001772880554
56325,0.7356378436088562
56581,0.6543999910354614
56837,0.604485034942627
57093,0.6113760471343994
57349,0.7217654585838318
57605,0.6965669989585876
57861,0.6886056065559387
58117,0.6271739602088928
58373,0.7674645781517029
58520,0.5661224722862244
58776,0.5438616871833801
59032,0.5734602212905884
59288,0.6099539399147034
59544,0.510297417640686
59800,0.5116398334503174
60056,0.5468997955322266
60312,0.4955320656299591
60568,0.5731959342956543
60824,0.6683263182640076
61080,0.5645014643669128
61336,0.5086418986320496
61592,0.609015166759491
61848,0.5208745002746582
62104,0.558305561542511
62360,0.5731744766235352
62616,0.5641247630119324
62872,0.6879544258117676
63128,0.5951560735702515
63384,0.5448009967803955
63640,0.5737267136573792
63896,0.5814681649208069
64152,0.4565729796886444
64408,0.577278733253479
64664,0.5680209398269653
64920,0.5487726926803589
65176,0.5654711127281189
65432,0.5656918883323669
65688,0.6084016561508179
65835,0.46507537364959717
66091,0.41080641746520996
66347,0.46649059653282166
66603,0.5077470541000366
66859,0.4123181700706482
67115,0.5019958019256592
67371,0.4814268946647644
67627,0.42797738313674927
67883,0.4621579349040985
68139,0.4958963096141815
68395,0.5276628136634827
68651,0.504435122013092
68907,0.4197869896888733
69163,0.4767133891582489
69419,0.41460567712783813
69675,0.46663254499435425
69931,0.41812875866889954
70187,0.37399622797966003
70443,0.41434118151664734
70699,0.4929736256599426
70955,0.4236527979373932
71211,0.4949893653392792
71467,0.4954237639904022
71723,0.548718273639679
71979,0.4214295446872711
72235,0.43075433373451233
72491,0.5228387117385864
72747,0.4427720308303833
73003,0.47727498412132263
73150,0.3963983356952667
73406,0.40486112236976624
73662,0.3760671615600586
73918,0.4469969570636749
74174,0.37603282928466797
74430,0.37505602836608887
74686,0.34304338693618774
74942,0.4154917597770691
75198,0.397548109292984
75454,0.36061009764671326
75710,0.4407500922679901
75966,0.29700860381126404
76222,0.3737277388572693
76478,0.3999576270580292
76734,0.35598719120025635
76990,0.4399958848953247
77246,0.38861435651779175
77502,0.4159770607948303
77758,0.3447905480861664
78014,0.3124885559082031
78270,0.35634151101112366
78526,0.3839150667190552
78782,0.38438403606414795
79038,0.3907031714916229
79294,0.39911091327667236
79550,0.43549811840057373
79806,0.41649869084358215
80062,0.3963271975517273
80318,0.44378039240837097
80465,0.29957279562950134
80721,0.3200591504573822
80977,0.2971698045730591
81233,0.3341546654701233
81489,0.260853111743927
81745,0.4065779447555542
82001,0.21827800571918488
82257,0.2833855152130127
82513,0.29003477096557617
82769,0.3287103772163391
83025,0.3348865211009979
83281,0.38340944051742554
83537,0.20825102925300598
83793,0.2854183316230774
84049,0.2611725926399231
84305,0.38512319326400757
84561,0.3437650203704834
84817,0.2998974323272705
85073,0.29167601466178894
85329,0.35279014706611633
85585,0.3203912079334259
85841,0.29672789573669434
86097,0.3527728021144867
86353,0.29965052008628845
86609,0.34853580594062805
86865,0.28914061188697815
87121,0.3056703209877014
87377,0.33294227719306946
87633,0.31289422512054443
